customer_id,customer_segment,region,subscription_plan,signup_date
CUST_02774,individual,APAC,basic,2021-02-19
CUST_02775,individual,LATAM,standard,2020-11-14
CUST_02776,individual,APAC,enterprise,2020-10-09
CUST_02777,individual,LATAM,basic,2021-12-04
CUST_02778,enterprise,EU,basic,2021-04-15
CUST_02779,individual,NA,premium,2021-10-06
CUST_02780,enterprise,EU,premium,2022-07-07
CUST_02781,individual,APAC,standard,2021-03-20
CUST_02782,small_business,NA,basic,2021-10-10
CUST_02783,small_business,NA,premium,2021-10-14
CUST_02784,enterprise,APAC,basic,2021-05-15
CUST_02785,individual,MEA,basic,2022-11-28
CUST_02786,enterprise,LATAM,standard,2021-11-10
CUST_02787,small_business,LATAM,standard,2021-02-02
CUST_02788,small_business,LATAM,standard,2021-08-11
CUST_02789,individual,NA,premium,2021-08-07
CUST_02790,individual,EU,standard,2022-08-13
CUST_02791,enterprise,EU,standard,2020-07-21
CUST_02792,individual,NA,premium,2022-03-02
CUST_02793,individual,EU,basic,2021-06-27
CUST_02794,individual,NA,enterprise,2020-09-05
CUST_02795,individual,APAC,basic,2020-07-23
CUST_02796,individual,NA,standard,2022-04-29
CUST_02797,enterprise,LATAM,standard,2021-11-19
CUST_02798,small_business,EU,premium,2021-05-15
CUST_02799,small_business,LATAM,basic,2022-12-02
CUST_02800,individual,EU,basic,2020-11-09
CUST_02801,individual,NA,premium,2022-01-29
CUST_02802,enterprise,APAC,premium,2022-05-05
CUST_02803,small_business,APAC,standard,2021-04-17
CUST_02804,small_business,APAC,basic,2022-10-21
CUST_02805,government,EU,standard,2022-10-11
CUST_02806,enterprise,EU,basic,2020-12-22
CUST_02807,individual,NA,standard,2021-03-07
CUST_02808,individual,EU,premium,2020-07-18
CUST_02809,government,NA,basic,2020-10-31
CUST_02810,enterprise,NA,standard,2021-12-09
CUST_02811,small_business,APAC,standard,2022-11-09
CUST_02812,individual,EU,basic,2021-01-13
CUST_02813,individual,NA,standard,2021-04-11
CUST_02814,government,EU,basic,2021-10-11
CUST_02815,enterprise,NA,basic,2022-12-22
CUST_02816,individual,APAC,premium,2020-10-11
CUST_02817,small_business,NA,premium,2020-07-21
CUST_02818,small_business,APAC,basic,2022-08-25
CUST_02819,individual,NA,standard,2021-04-25
CUST_02820,small_business,NA,basic,2021-04-21
CUST_02821,individual,APAC,premium,2022-10-15
CUST_02822,individual,EU,standard,2020-12-10
CUST_02823,enterprise,LATAM,premium,2021-10-04
CUST_02824,small_business,LATAM,premium,2022-03-08
CUST_02825,enterprise,NA,premium,2022-02-09
CUST_02826,small_business,EU,basic,2021-11-07
CUST_02827,small_business,EU,basic,2022-06-07
CUST_02828,enterprise,APAC,standard,2022-02-23
CUST_02829,small_business,NA,standard,2020-09-18
CUST_02830,enterprise,NA,basic,2021-10-08
CUST_02831,small_business,EU,basic,2021-08-09
CUST_02832,enterprise,NA,standard,2022-02-28
CUST_02833,enterprise,NA,basic,2021-04-17
CUST_02834,individual,NA,standard,2021-10-04
CUST_02835,individual,NA,basic,2021-10-17
CUST_02836,small_business,APAC,basic,2020-11-11
CUST_02837,individual,NA,standard,2022-01-22
CUST_02838,enterprise,LATAM,premium,2021-05-06
CUST_02839,individual,NA,premium,2021-04-05
CUST_02840,individual,EU,premium,2020-12-09
CUST_02841,enterprise,APAC,standard,2020-12-24
CUST_02842,government,NA,enterprise,2021-07-03
CUST_02843,small_business,EU,standard,2021-07-19
CUST_02844,individual,MEA,standard,2022-05-03
CUST_02845,individual,NA,premium,2022-03-27
CUST_02846,individual,NA,standard,2022-01-21
CUST_02847,small_business,NA,basic,2022-04-01
CUST_02848,small_business,APAC,premium,2021-04-19
CUST_02849,individual,NA,premium,2020-08-28
CUST_02850,individual,NA,standard,2021-10-08
CUST_02851,individual,NA,standard,2021-03-19
CUST_02852,enterprise,NA,basic,2022-10-12
CUST_02853,individual,EU,standard,2022-10-28
CUST_02854,individual,NA,premium,2022-04-11
CUST_02855,enterprise,NA,standard,2022-08-04
CUST_02856,enterprise,APAC,basic,2021-03-02
CUST_02857,individual,APAC,premium,2021-05-18
CUST_02858,individual,EU,basic,2020-12-31
CUST_02859,government,MEA,basic,2020-08-19
CUST_02860,enterprise,EU,premium,2021-04-27
CUST_02861,individual,NA,standard,2022-09-08
CUST_02862,small_business,NA,standard,2021-12-17
CUST_02863,enterprise,APAC,basic,2021-10-22
CUST_02864,enterprise,NA,standard,2020-10-16
CUST_02865,individual,MEA,premium,2021-12-14
CUST_02866,small_business,MEA,standard,2022-07-21
CUST_02867,individual,NA,basic,2021-05-06
CUST_02868,individual,EU,premium,2021-07-27
CUST_02869,small_business,APAC,premium,2021-01-02
CUST_02870,individual,NA,premium,2022-11-29
CUST_02871,small_business,NA,premium,2021-03-08
CUST_02872,individual,NA,enterprise,2022-05-17
CUST_02873,small_business,MEA,standard,2020-12-11
CUST_02874,individual,APAC,premium,2021-07-10
CUST_02875,enterprise,EU,premium,2021-07-18
CUST_02876,individual,NA,premium,2022-03-07
CUST_02877,enterprise,NA,premium,2021-12-27
CUST_02878,individual,NA,enterprise,2021-01-22
CUST_02879,individual,APAC,premium,2021-12-27
CUST_02880,individual,EU,basic,2021-12-27
CUST_02881,small_business,EU,standard,2021-10-30
CUST_02882,individual,APAC,enterprise,2021-06-30
CUST_02883,individual,LATAM,premium,2021-02-19
CUST_02884,individual,NA,basic,2022-02-14
CUST_02885,individual,EU,standard,2022-08-03
CUST_02886,small_business,APAC,premium,2022-07-01
CUST_02887,enterprise,NA,basic,2022-04-07
CUST_02888,enterprise,APAC,standard,2022-09-20
CUST_02889,individual,NA,standard,2021-01-25
CUST_02890,individual,NA,standard,2021-07-08
CUST_02891,enterprise,LATAM,standard,2021-11-16
CUST_02892,small_business,NA,basic,2022-01-22
CUST_02893,enterprise,LATAM,standard,2021-04-10
CUST_02894,individual,APAC,basic,2022-01-03
CUST_02895,government,LATAM,standard,2020-12-04
CUST_02896,enterprise,NA,standard,2022-08-17
CUST_02897,small_business,APAC,standard,2020-09-14
CUST_02898,government,NA,premium,2021-05-04
CUST_02899,small_business,APAC,standard,2022-02-07
CUST_02900,individual,EU,standard,2020-11-01
CUST_02901,individual,NA,standard,2021-06-03
CUST_02902,small_business,EU,standard,2021-10-22
CUST_02903,individual,EU,premium,2022-08-08
CUST_02904,individual,LATAM,premium,2020-12-14
CUST_02905,individual,EU,standard,2021-04-11
CUST_02906,individual,NA,basic,2022-03-13
CUST_02907,individual,EU,premium,2022-03-12
CUST_02908,government,NA,standard,2022-09-15
CUST_02909,enterprise,APAC,basic,2022-06-04
CUST_02910,small_business,EU,basic,2021-04-29
CUST_02911,enterprise,MEA,standard,2020-10-05
CUST_02912,individual,EU,premium,2021-12-19
CUST_02913,individual,LATAM,standard,2020-12-13
CUST_02914,individual,NA,standard,2022-09-11
CUST_02915,small_business,LATAM,basic,2021-10-16
CUST_02916,small_business,NA,basic,2022-03-22
CUST_02917,small_business,NA,standard,2022-10-13
CUST_02918,small_business,NA,basic,2022-07-25
CUST_02919,small_business,NA,standard,2021-07-25
CUST_02920,small_business,NA,premium,2022-11-23
CUST_02921,individual,LATAM,premium,2022-02-10
CUST_02922,individual,EU,premium,2021-03-31
CUST_02923,individual,APAC,basic,2022-08-14
CUST_02924,small_business,LATAM,basic,2022-06-15
CUST_02925,individual,NA,premium,2020-12-11
CUST_02926,small_business,NA,standard,2022-10-03
CUST_02927,government,LATAM,premium,2022-12-29
CUST_02928,individual,EU,standard,2021-01-04
CUST_02929,individual,EU,basic,2021-12-08
CUST_02930,small_business,NA,standard,2021-07-07
CUST_02931,small_business,NA,standard,2022-05-09
CUST_02932,enterprise,APAC,standard,2021-03-27
CUST_02933,individual,EU,standard,2022-09-25
CUST_02934,individual,MEA,premium,2020-11-10
CUST_02935,individual,MEA,standard,2021-02-22
CUST_02936,individual,NA,enterprise,2021-02-24
CUST_02937,individual,APAC,premium,2020-10-31
CUST_02938,enterprise,APAC,premium,2021-04-26
CUST_02939,individual,NA,basic,2021-07-31
CUST_02940,individual,LATAM,standard,2021-06-05
CUST_02941,enterprise,NA,standard,2021-11-27
CUST_02942,enterprise,EU,basic,2022-11-07
CUST_02943,individual,APAC,standard,2020-09-15
CUST_02944,individual,EU,basic,2020-07-19
CUST_02945,individual,NA,standard,2021-04-13
CUST_02946,small_business,NA,standard,2020-12-23
CUST_02947,individual,EU,premium,2022-01-25
CUST_02948,enterprise,APAC,standard,2021-03-02
CUST_02949,individual,NA,standard,2022-07-25
CUST_02950,enterprise,EU,premium,2022-03-10
CUST_02951,enterprise,LATAM,standard,2022-05-26
CUST_02952,small_business,NA,basic,2020-08-19
CUST_02953,individual,LATAM,basic,2021-11-20
CUST_02954,enterprise,NA,basic,2022-12-08
CUST_02955,individual,APAC,basic,2022-03-29
CUST_02956,small_business,APAC,standard,2021-11-17
CUST_02957,individual,APAC,basic,2022-10-07
CUST_02958,individual,EU,premium,2020-12-12
CUST_02959,individual,NA,premium,2021-04-22
CUST_02960,enterprise,NA,standard,2021-11-27
CUST_02961,individual,EU,standard,2022-02-04
CUST_02962,individual,APAC,standard,2021-09-19
CUST_02963,individual,NA,premium,2021-09-06
CUST_02964,individual,EU,basic,2021-11-11
CUST_02965,small_business,EU,enterprise,2021-07-04
CUST_02966,small_business,EU,enterprise,2020-12-17
CUST_02967,individual,EU,standard,2022-09-13
CUST_02968,small_business,EU,basic,2020-11-03
CUST_02969,individual,EU,standard,2021-03-14
CUST_02970,individual,NA,standard,2022-10-08
CUST_02971,individual,NA,premium,2021-08-18
CUST_02972,small_business,NA,standard,2020-08-26
CUST_02973,small_business,APAC,standard,2022-05-08
CUST_02974,individual,EU,standard,2020-12-04
CUST_02975,individual,NA,standard,2021-06-02
CUST_02976,small_business,LATAM,basic,2022-06-01
CUST_02977,enterprise,APAC,standard,2022-02-15
CUST_02978,government,NA,standard,2021-08-25
CUST_02979,small_business,LATAM,enterprise,2022-10-10
CUST_02980,enterprise,EU,basic,2022-08-24
CUST_02981,enterprise,NA,premium,2022-07-15
CUST_02982,individual,LATAM,basic,2021-10-24
CUST_02983,small_business,EU,standard,2022-08-11
CUST_02984,small_business,EU,standard,2022-03-04
CUST_02985,individual,MEA,premium,2021-02-08
CUST_02986,individual,NA,premium,2021-06-03
CUST_02987,small_business,NA,standard,2022-06-06
CUST_02988,enterprise,MEA,standard,2021-04-22
CUST_02989,individual,EU,enterprise,2020-11-28
CUST_02990,small_business,LATAM,basic,2021-07-14
CUST_02991,small_business,EU,standard,2022-07-02
CUST_02992,individual,NA,enterprise,2022-02-16
CUST_02993,small_business,NA,basic,2021-09-19
CUST_02994,individual,NA,standard,2022-07-25
CUST_02995,individual,APAC,premium,2022-01-13
CUST_02996,small_business,LATAM,basic,2020-09-13
CUST_02997,enterprise,EU,premium,2021-12-21
CUST_02998,small_business,EU,basic,2021-06-26
CUST_02999,small_business,NA,standard,2022-09-18
CUST_03000,small_business,NA,basic,2022-09-19
CUST_03001,individual,EU,standard,2021-12-05
CUST_03002,individual,APAC,standard,2022-03-24
CUST_03003,government,APAC,standard,2021-09-04
CUST_03004,individual,NA,basic,2022-05-25
CUST_03005,individual,APAC,basic,2022-07-17
CUST_03006,small_business,NA,basic,2022-11-09
CUST_03007,individual,APAC,standard,2021-09-05
CUST_03008,individual,EU,basic,2021-06-07
CUST_03009,individual,APAC,premium,2022-01-03
CUST_03010,individual,EU,standard,2021-04-22
CUST_03011,enterprise,MEA,enterprise,2020-08-31
CUST_03012,individual,NA,standard,2021-10-06
CUST_03013,small_business,APAC,premium,2021-06-09
CUST_03014,enterprise,APAC,basic,2020-07-29
CUST_03015,individual,EU,premium,2020-12-17
CUST_03016,individual,EU,premium,2022-06-20
CUST_03017,individual,NA,premium,2022-12-22
CUST_03018,individual,EU,basic,2021-05-11
CUST_03019,individual,NA,standard,2022-04-17
CUST_03020,small_business,NA,basic,2021-03-10
CUST_03021,individual,EU,basic,2021-01-19
CUST_03022,small_business,NA,basic,2021-05-26
CUST_03023,enterprise,LATAM,enterprise,2021-04-19
CUST_03024,small_business,EU,standard,2020-07-20
CUST_03025,small_business,EU,basic,2021-12-19
CUST_03026,individual,LATAM,basic,2020-12-09
CUST_03027,individual,LATAM,basic,2020-08-30
CUST_03028,enterprise,NA,standard,2022-10-30
CUST_03029,individual,LATAM,basic,2020-08-11
CUST_03030,individual,EU,basic,2020-08-27
CUST_03031,small_business,LATAM,premium,2022-07-12
CUST_03032,enterprise,EU,enterprise,2021-07-22
CUST_03033,individual,APAC,standard,2021-02-17
CUST_03034,small_business,NA,premium,2021-08-06
CUST_03035,individual,NA,basic,2022-11-17
CUST_03036,individual,NA,standard,2022-07-08
CUST_03037,small_business,APAC,enterprise,2022-02-17
CUST_03038,individual,EU,standard,2021-05-30
CUST_03039,enterprise,NA,enterprise,2022-10-03
CUST_03040,individual,NA,premium,2022-06-25
CUST_03041,individual,EU,basic,2022-07-12
CUST_03042,enterprise,NA,standard,2022-10-10
CUST_03043,enterprise,LATAM,standard,2021-02-03
CUST_03044,small_business,LATAM,basic,2020-11-19
CUST_03045,small_business,NA,standard,2022-03-14
CUST_03046,individual,NA,standard,2022-05-15
CUST_03047,enterprise,NA,basic,2022-03-05
CUST_03048,individual,EU,basic,2022-01-03
CUST_03049,small_business,NA,standard,2021-09-28
CUST_03050,enterprise,APAC,basic,2020-08-30
CUST_03051,small_business,NA,standard,2021-01-12
CUST_03052,individual,APAC,premium,2022-03-12
CUST_03053,individual,APAC,standard,2020-09-04
CUST_03054,small_business,NA,standard,2022-05-31
CUST_03055,individual,EU,basic,2022-09-05
CUST_03056,small_business,APAC,standard,2021-09-10
CUST_03057,small_business,EU,standard,2021-05-09
CUST_03058,enterprise,NA,basic,2021-12-30
CUST_03059,enterprise,NA,standard,2022-01-24
CUST_03060,individual,LATAM,basic,2021-12-31
CUST_03061,individual,EU,basic,2022-12-10
CUST_03062,individual,EU,standard,2021-01-20
CUST_03063,individual,EU,premium,2022-04-18
CUST_03064,small_business,EU,standard,2021-11-17
CUST_03065,individual,MEA,premium,2020-11-11
CUST_03066,government,LATAM,basic,2021-10-22
CUST_03067,enterprise,MEA,standard,2022-12-03
CUST_03068,individual,NA,standard,2021-04-30
CUST_03069,government,LATAM,basic,2021-05-30
CUST_03070,enterprise,NA,standard,2022-11-07
CUST_03071,government,NA,premium,2020-10-03
CUST_03072,individual,EU,standard,2021-02-26
CUST_03073,individual,LATAM,standard,2022-10-11
CUST_03074,individual,LATAM,standard,2020-12-21
CUST_03075,individual,APAC,premium,2021-12-14
CUST_03076,individual,NA,basic,2021-06-17
CUST_03077,small_business,APAC,enterprise,2021-02-16
CUST_03078,individual,EU,basic,2022-09-25
CUST_03079,individual,NA,enterprise,2021-11-18
CUST_03080,enterprise,LATAM,premium,2020-12-15
CUST_03081,enterprise,EU,standard,2022-01-11
CUST_03082,small_business,APAC,standard,2022-05-19
CUST_03083,enterprise,NA,basic,2021-12-27
CUST_03084,individual,APAC,standard,2020-11-23
CUST_03085,individual,NA,basic,2021-08-08
CUST_03086,individual,NA,standard,2022-01-19
CUST_03087,individual,NA,basic,2022-02-17
CUST_03088,individual,APAC,basic,2021-10-27
CUST_03089,individual,EU,standard,2022-09-15
CUST_03090,small_business,NA,premium,2022-09-20
CUST_03091,small_business,EU,premium,2022-07-21
CUST_03092,individual,EU,standard,2021-09-23
CUST_03093,individual,APAC,premium,2021-10-26
CUST_03094,enterprise,NA,basic,2021-03-23
CUST_03095,individual,APAC,enterprise,2021-08-05
CUST_03096,individual,EU,standard,2021-07-03
CUST_03097,government,NA,basic,2021-10-24
CUST_03098,small_business,EU,premium,2022-08-01
CUST_03099,individual,LATAM,premium,2022-04-12
CUST_03100,individual,APAC,premium,2021-09-23
CUST_03101,individual,EU,basic,2020-07-27
CUST_03102,small_business,EU,premium,2021-01-29
CUST_03103,individual,EU,premium,2020-11-07
CUST_03104,enterprise,EU,basic,2022-01-01
CUST_03105,individual,EU,basic,2022-11-26
CUST_03106,small_business,EU,basic,2020-12-06
CUST_03107,individual,NA,standard,2022-08-25
CUST_03108,small_business,APAC,standard,2022-03-26
CUST_03109,individual,EU,standard,2020-09-08
CUST_03110,enterprise,LATAM,premium,2021-05-29
CUST_03111,small_business,NA,standard,2022-08-04
CUST_03112,small_business,APAC,premium,2022-09-20
CUST_03113,individual,MEA,basic,2021-03-20
CUST_03114,small_business,EU,basic,2020-11-28
CUST_03115,individual,APAC,premium,2020-08-28
CUST_03116,enterprise,MEA,premium,2021-05-27
CUST_03117,individual,NA,standard,2020-08-10
CUST_03118,enterprise,APAC,basic,2021-05-24
CUST_03119,small_business,APAC,standard,2020-11-28
CUST_03120,small_business,NA,standard,2022-11-16
CUST_03121,small_business,LATAM,premium,2022-03-28
CUST_03122,individual,NA,premium,2021-02-28
CUST_03123,individual,NA,standard,2021-03-22
CUST_03124,individual,NA,basic,2022-02-03
CUST_03125,individual,EU,premium,2021-04-18
CUST_03126,enterprise,EU,standard,2022-01-30
CUST_03127,small_business,EU,standard,2022-01-15
CUST_03128,individual,NA,standard,2021-09-15
CUST_03129,enterprise,EU,standard,2022-07-11
CUST_03130,small_business,NA,basic,2020-08-12
CUST_03131,small_business,NA,standard,2022-01-13
CUST_03132,individual,APAC,standard,2022-02-24
CUST_03133,individual,NA,premium,2022-12-02
CUST_03134,individual,EU,standard,2021-06-02
CUST_03135,individual,MEA,basic,2022-03-17
CUST_03136,small_business,EU,basic,2021-06-30
CUST_03137,individual,EU,premium,2022-09-24
CUST_03138,individual,NA,basic,2022-03-11
CUST_03139,individual,NA,premium,2020-12-10
CUST_03140,government,EU,standard,2022-05-24
CUST_03141,individual,EU,standard,2021-12-26
CUST_03142,small_business,APAC,premium,2021-03-24
CUST_03143,enterprise,NA,standard,2021-11-26
CUST_03144,individual,EU,premium,2022-03-14
CUST_03145,enterprise,EU,enterprise,2022-07-04
CUST_03146,individual,NA,premium,2020-11-11
CUST_03147,small_business,NA,enterprise,2021-12-05
CUST_03148,small_business,EU,standard,2022-06-22
CUST_03149,small_business,EU,basic,2021-04-07
CUST_03150,small_business,NA,standard,2021-11-09
CUST_03151,government,NA,basic,2021-05-29
CUST_03152,small_business,APAC,enterprise,2022-12-09
CUST_03153,small_business,LATAM,premium,2021-06-15
CUST_03154,small_business,NA,enterprise,2021-09-20
CUST_03155,individual,LATAM,basic,2021-01-02
CUST_03156,enterprise,NA,basic,2022-12-01
CUST_03157,individual,EU,basic,2021-04-24
CUST_03158,individual,NA,basic,2021-09-16
CUST_03159,small_business,NA,standard,2022-01-27
CUST_03160,enterprise,LATAM,basic,2020-12-23
CUST_03161,government,NA,basic,2021-02-07
CUST_03162,individual,EU,standard,2021-12-03
CUST_03163,individual,EU,basic,2020-12-29
CUST_03164,small_business,APAC,standard,2021-07-04
CUST_03165,small_business,EU,premium,2022-11-01
CUST_03166,individual,EU,premium,2020-11-05
CUST_03167,individual,EU,enterprise,2021-03-28
CUST_03168,small_business,EU,basic,2022-08-05
CUST_03169,enterprise,APAC,standard,2020-10-13
CUST_03170,individual,NA,standard,2022-01-19
CUST_03171,individual,NA,standard,2022-04-06
CUST_03172,individual,APAC,basic,2021-01-05
CUST_03173,small_business,NA,basic,2022-03-05
CUST_03174,small_business,NA,standard,2022-04-12
CUST_03175,small_business,EU,premium,2022-08-03
CUST_03176,small_business,NA,premium,2021-06-03
CUST_03177,individual,NA,enterprise,2022-07-23
CUST_03178,small_business,NA,premium,2021-02-11
CUST_03179,individual,APAC,premium,2022-08-04
CUST_03180,small_business,LATAM,basic,2022-05-13
CUST_03181,individual,NA,standard,2021-05-13
CUST_03182,individual,EU,standard,2020-07-24
CUST_03183,government,EU,standard,2022-07-11
CUST_03184,government,APAC,standard,2021-08-06
CUST_03185,individual,EU,premium,2021-08-23
CUST_03186,small_business,LATAM,standard,2021-08-24
CUST_03187,enterprise,NA,enterprise,2022-01-16
CUST_03188,individual,NA,basic,2021-04-18
CUST_03189,enterprise,APAC,standard,2022-01-01
CUST_03190,small_business,EU,standard,2022-12-20
CUST_03191,enterprise,APAC,premium,2021-07-14
CUST_03192,enterprise,APAC,standard,2022-11-29
CUST_03193,individual,NA,standard,2022-10-25
CUST_03194,individual,MEA,premium,2021-06-30
CUST_03195,enterprise,MEA,basic,2021-05-31
CUST_03196,small_business,NA,premium,2022-06-28
CUST_03197,small_business,APAC,basic,2021-01-25
CUST_03198,small_business,NA,enterprise,2022-04-04
CUST_03199,small_business,NA,basic,2020-09-03
CUST_03200,enterprise,LATAM,basic,2022-02-25
CUST_03201,individual,NA,standard,2021-05-16
CUST_03202,small_business,NA,premium,2022-11-10
CUST_03203,individual,APAC,basic,2022-09-04
CUST_03204,individual,EU,basic,2021-05-08
CUST_03205,individual,EU,standard,2021-05-16
CUST_03206,individual,LATAM,premium,2021-10-05
CUST_03207,enterprise,NA,premium,2021-04-12
CUST_03208,enterprise,MEA,basic,2021-11-11
CUST_03209,small_business,EU,basic,2021-07-31
CUST_03210,small_business,NA,standard,2022-04-06
CUST_03211,enterprise,NA,basic,2021-06-06
CUST_03212,small_business,EU,basic,2020-11-18
CUST_03213,government,EU,standard,2021-07-29
CUST_03214,small_business,NA,basic,2021-10-16
CUST_03215,small_business,NA,premium,2022-01-16
CUST_03216,small_business,EU,basic,2020-10-26
CUST_03217,individual,NA,standard,2022-02-23
CUST_03218,individual,EU,basic,2022-02-28
CUST_03219,enterprise,NA,premium,2022-02-04
CUST_03220,individual,APAC,premium,2020-08-12
CUST_03221,individual,APAC,standard,2021-07-22
CUST_03222,government,APAC,premium,2020-10-25
CUST_03223,small_business,NA,basic,2020-08-08
CUST_03224,enterprise,EU,standard,2020-12-18
CUST_03225,individual,APAC,standard,2021-10-23
CUST_03226,small_business,APAC,basic,2021-11-14
CUST_03227,individual,EU,standard,2022-08-11
CUST_03228,government,APAC,basic,2021-01-10
CUST_03229,individual,APAC,basic,2020-09-01
CUST_03230,individual,NA,premium,2022-02-02
CUST_03231,small_business,APAC,premium,2021-04-09
CUST_03232,small_business,LATAM,basic,2022-04-28
CUST_03233,individual,APAC,enterprise,2021-05-04
CUST_03234,small_business,MEA,basic,2021-02-25
CUST_03235,individual,MEA,premium,2022-04-21
CUST_03236,individual,EU,standard,2022-09-20
CUST_03237,individual,NA,standard,2021-10-10
CUST_03238,enterprise,NA,basic,2020-11-25
CUST_03239,individual,MEA,premium,2020-09-09
CUST_03240,individual,NA,basic,2022-06-11
CUST_03241,small_business,EU,standard,2021-06-21
CUST_03242,enterprise,NA,standard,2022-03-09
CUST_03243,small_business,NA,premium,2020-07-24
CUST_03244,enterprise,APAC,standard,2020-08-11
CUST_03245,individual,APAC,premium,2022-05-27
CUST_03246,individual,EU,standard,2022-01-25
CUST_03247,individual,MEA,basic,2021-04-23
CUST_03248,small_business,NA,basic,2021-11-07
CUST_03249,individual,APAC,premium,2020-09-02
CUST_03250,small_business,LATAM,standard,2022-12-16
CUST_03251,small_business,MEA,enterprise,2020-07-21
CUST_03252,enterprise,APAC,standard,2021-05-23
CUST_03253,individual,NA,basic,2022-09-29
CUST_03254,government,APAC,standard,2020-10-06
CUST_03255,small_business,LATAM,standard,2021-09-09
CUST_03256,small_business,MEA,premium,2020-11-07
CUST_03257,small_business,APAC,standard,2020-12-06
CUST_03258,individual,NA,basic,2021-05-22
CUST_03259,individual,EU,premium,2020-09-14
CUST_03260,government,LATAM,standard,2022-03-07
CUST_03261,individual,APAC,basic,2022-05-16
CUST_03262,individual,NA,premium,2021-05-13
CUST_03263,small_business,NA,standard,2021-02-19
CUST_03264,individual,APAC,enterprise,2020-12-30
CUST_03265,enterprise,NA,premium,2022-06-04
CUST_03266,individual,NA,standard,2020-08-20
CUST_03267,individual,NA,standard,2022-10-23
CUST_03268,individual,NA,basic,2022-06-02
CUST_03269,individual,NA,enterprise,2022-05-08
CUST_03270,government,NA,standard,2022-08-14
CUST_03271,enterprise,LATAM,basic,2021-12-13
CUST_03272,individual,LATAM,premium,2022-06-02
CUST_03273,individual,EU,standard,2022-06-05
CUST_03274,enterprise,EU,basic,2022-07-06
CUST_03275,small_business,EU,standard,2022-07-19
CUST_03276,enterprise,NA,standard,2021-04-22
CUST_03277,individual,MEA,standard,2022-05-31
CUST_03278,government,APAC,standard,2022-04-15
CUST_03279,small_business,LATAM,basic,2021-12-08
CUST_03280,enterprise,EU,premium,2022-01-03
CUST_03281,individual,NA,basic,2020-08-16
CUST_03282,small_business,NA,premium,2021-03-06
CUST_03283,small_business,EU,standard,2022-03-26
CUST_03284,small_business,LATAM,basic,2020-08-17
CUST_03285,individual,EU,basic,2022-07-26
CUST_03286,individual,EU,basic,2021-05-01
CUST_03287,enterprise,LATAM,premium,2021-12-17
CUST_03288,small_business,APAC,standard,2022-07-07
CUST_03289,government,MEA,premium,2020-09-24
CUST_03290,small_business,EU,enterprise,2020-10-18
CUST_03291,individual,EU,standard,2021-04-01
CUST_03292,individual,APAC,standard,2022-12-03
CUST_03293,enterprise,NA,premium,2022-11-27
CUST_03294,small_business,NA,standard,2021-06-28
CUST_03295,individual,EU,standard,2022-07-24
CUST_03296,individual,NA,basic,2021-10-29
CUST_03297,government,NA,standard,2021-11-02
CUST_03298,enterprise,EU,basic,2021-04-24
CUST_03299,enterprise,NA,standard,2022-04-13
CUST_03300,individual,APAC,standard,2021-04-13
CUST_03301,small_business,NA,standard,2020-09-02
CUST_03302,enterprise,NA,basic,2022-08-22
CUST_03303,enterprise,NA,premium,2020-12-01
CUST_03304,individual,EU,premium,2022-09-16
CUST_03305,individual,NA,premium,2022-02-27
CUST_03306,individual,MEA,premium,2021-07-18
CUST_03307,small_business,MEA,basic,2022-08-20
CUST_03308,individual,EU,basic,2020-12-08
CUST_03309,government,NA,enterprise,2021-12-03
CUST_03310,small_business,APAC,enterprise,2022-12-18
CUST_03311,individual,NA,premium,2022-07-20
CUST_03312,individual,NA,standard,2020-08-06
CUST_03313,individual,EU,premium,2021-05-20
CUST_03314,individual,MEA,standard,2022-04-07
CUST_03315,small_business,NA,basic,2020-11-06
CUST_03316,small_business,NA,enterprise,2022-06-25
CUST_03317,individual,APAC,standard,2021-06-18
CUST_03318,small_business,NA,premium,2020-11-11
CUST_03319,small_business,NA,standard,2021-03-15
CUST_03320,individual,EU,basic,2021-09-20
CUST_03321,enterprise,NA,premium,2022-08-25
CUST_03322,enterprise,NA,standard,2022-10-09
CUST_03323,government,MEA,basic,2020-09-14
CUST_03324,government,MEA,basic,2020-08-24
CUST_03325,small_business,APAC,basic,2020-11-30
CUST_03326,individual,EU,basic,2020-08-04
CUST_03327,small_business,NA,standard,2021-06-28
CUST_03328,individual,LATAM,standard,2021-12-14
CUST_03329,individual,APAC,standard,2020-08-05
CUST_03330,small_business,APAC,premium,2022-07-30
CUST_03331,small_business,MEA,standard,2022-06-08
CUST_03332,individual,MEA,enterprise,2022-03-04
CUST_03333,individual,EU,standard,2021-09-01
CUST_03334,small_business,NA,enterprise,2023-01-01
CUST_03335,individual,APAC,premium,2022-06-02
CUST_03336,enterprise,EU,enterprise,2022-11-02
CUST_03337,enterprise,NA,standard,2022-07-21
CUST_03338,enterprise,APAC,enterprise,2022-04-28
CUST_03339,individual,NA,standard,2021-05-06
CUST_03340,individual,APAC,basic,2022-03-25
CUST_03341,individual,EU,premium,2021-05-12
CUST_03342,government,NA,standard,2021-02-12
CUST_03343,individual,NA,standard,2021-07-17
CUST_03344,individual,NA,standard,2021-09-06
CUST_03345,individual,EU,premium,2021-06-26
CUST_03346,small_business,EU,basic,2020-11-20
CUST_03347,enterprise,NA,basic,2022-11-21
CUST_03348,individual,LATAM,basic,2021-09-11
CUST_03349,individual,NA,premium,2020-07-29
CUST_03350,enterprise,APAC,basic,2022-09-18
